Exporting_Country,Exporting_Industry,Importing_Country,Year,DVA_FIN,DVA_INT,DVA_INTrex,RDV,OVA_FIN,MVA_FIN,OVA_INT,MVA_INT,DDC_FIN,DDC_INT,ODC,MDC
MEX,C26,USA,2000,10481.161928757,1723.94859111863,492.040431991818,43.1130783653241,5779.09493324196,9739.43436177934,940.921527028294,1585.72294761325,33.7412265589615,18.4813194626623,333.494864038143,562.03460503943
MEX,C27,USA,2000,3169.63589907434,2571.8230681301,336.854279919813,45.1648892689216,1040.34730636597,1408.86465194615,840.427461873669,1138.12813885646,21.2587470595537,13.6156335447885,140.537980830843,190.320090451418
MEX,C28,USA,2000,851.5139265254,1141.41216678938,182.561744839274,22.9189875149647,152.032504426376,202.569123153029,202.369139085597,269.637990984057,6.56216633677594,3.5439158352448,39.9145713820596,53.182441191767
MEX,C29,USA,2000,11712.4765730927,4369.85214744567,662.491733578087,102.459300128555,3257.61388280717,4944.81267304573,1210.16433591675,1836.93837268169,34.3586967034096,32.9076147909535,236.697366885258,359.288786687694
MEX,C30,USA,2000,476.642743052144,237.793427152367,93.5860823191677,1.58867106967723,85.0046923076578,117.867588484093,42.0274508879495,58.2753040075414,0.474162564096309,0.897554173512885,17.598884577418,24.4026303588336
MEX,C31_C32,USA,2000,2680.5543374897,297.989109388628,17.1361365680148,1.90160840889776,453.267624426493,679.099877724772,50.3570835229195,75.4465737681131,0.588514270855228,0.708505855983848,3.46980756876399,5.19857534201242
MEX,C33,USA,2000,1.23178554553125,0.57920306350408,0.038721097217497,0.003282161637419,0.099790371732427,0.120433797455824,0.046795400284808,0.056475866979193,0.001178919334195,0.000690303517474,0.003681681947182,0.004443303800016
MEX,D35,USA,2000,4.66420157798044,29.8360887531885,2.39728742332223,0.292150509240511,0.248796528239375,0.41551936944178,1.58436641443212,2.64607765288494,0.093520046795777,0.030367170897157,0.157209435671795,0.262558187780629
MEX,E36,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,E37-E39,USA,2000,0.19543375949956,5.15241043241943,0.550775894148022,0.064375348772327,0.006992069789714,0.010193320107592,0.182810939244545,0.266509128045391,0.023360048273342,0.004291596132847,0.024525480428817,0.035754230195354
MEX,F,USA,2000,1.44681911962779E-13,8.53174322337996E-14,1.27538645616508E-14,1.79785211642094E-15,1.16422873535274E-14,1.33980156579188E-14,6.80172700640641E-15,7.82746913604665E-15,6.15098220918243E-16,9.97825714700666E-17,1.29208486756156E-15,1.48693918654264E-15
MEX,G45,USA,2000,399.386457438795,235.63873137837,35.2249755623605,4.96549861883343,12.6803864909677,17.1298845322686,7.40821151619784,10.007723972253,1.69884349136385,0.128630720055442,1.40729523351331,1.90110962864312
MEX,G46,USA,2000,2655.52797908426,1566.97069873088,234.242071525586,33.0199997037283,60.5811369662842,81.8388186588779,35.3930755074118,47.8123659158638,11.2971155341281,0.614539231132965,6.72341851363889,9.08263951552549
MEX,G47,USA,2000,2345.36899995443,1383.98395115096,206.887893907864,29.1640103378972,49.8500928361242,67.3422931300473,29.1237204871602,39.343118748671,9.97786787346737,0.505682773847713,5.53246528317133,7.47378545624593
MEX,H49,USA,2000,1352.28434206435,797.200513618185,119.17127734579,16.7990127350846,66.5200397338608,96.3553992200701,38.8627369335583,56.2933297544535,5.74743759631568,1.20071749885265,7.3825300922223,10.6937193233239
MEX,H50,USA,2000,38.0376831437931,22.435561021621,3.35382933056732,0.472773497862409,3.6796374250362,3.53738940942088,2.14973986534265,2.06663487574408,0.161749753929358,0.02018987317587,0.408373689003816,0.392586713228687
MEX,H51,USA,2000,131.387679075052,228.845803576213,19.4139276997465,1.69221919918313,13.0559326364574,14.0437926016078,22.6679464924189,24.3830868393829,0.592981886821013,0.361288301232453,2.26448810196626,2.43582761479779
MEX,H52,USA,2000,92.9981014929165,54.8493597136532,8.19927753057794,1.1558134705144,4.9302198600837,6.21641881448296,2.8803626428008,3.63179351700084,0.395437868850994,0.053140092232281,0.547165886009122,0.689910877194147
MEX,H53,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,I,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,J58,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,J59_J60,USA,2000,5.25095960659525,2.88688916583752,0.278953754495122,0.028085841922067,0.475131467952118,0.439052570238168,0.260059968017125,0.240312429454749,0.009536996359978,0.002391668460732,0.030021057069868,0.027741421389333
MEX,J61,USA,2000,3.75901948796692,2.4638093393962,0.338654596682144,0.045850400196775,0.313351993163055,0.414910053931393,0.203724206808497,0.26975166419337,0.01569297589334,0.003154993918586,0.035282541150737,0.046717689279453
MEX,J62_J63,USA,2000,0.417489893954481,0.408715291327141,0.042731723101411,0.004957374862323,0.027145811537101,0.012815280389866,0.026408280250413,0.01246709885835,0.001725784240138,8.56164937853416E-05,0.003385589396389,0.001598304671805
MEX,K64,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,K65,USA,2000,26.0363871130327,40.6322131841448,2.63695726435257,0.308119354274282,3.88464438634008,2.27286541788131,6.04393590122045,3.53624464212995,0.094255429764056,0.024002760706609,0.475465753206362,0.278190114814547
MEX,K66,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,L68,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,M69_M70,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,M71,USA,2000,0.462491254006631,1.34175433630583,0.121690332891258,0.011793550229659,0.027247303137919,0.025587512236729,0.078679539141125,0.073886713131328,0.004112783496853,0.000590915672334,0.00851005792295,0.007991661051244
MEX,M72,USA,2000,2.63849917442497,4.22671313789517,0.349356713982242,0.030051237401187,0.143794062118904,0.085262769480816,0.229400859382108,0.136023367752308,0.010560235492674,0.001100557858602,0.022261002527378,0.013199673887328
MEX,M73,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,M74_M75,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,N,USA,2000,4.20256329391007,4.11775294789107,0.456834045171848,0.052045021643664,0.053730039468287,0.044175372498578,0.052296678346977,0.042996902091977,0.018236636726474,0.000446871015539,0.007093976572009,0.005832473987845
MEX,O84,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,P85,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,Q,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,R_S,USA,2000,28.6219085957318,17.4255375679653,2.5417398730416,0.355425592817846,0.676846916406491,0.795611320314115,0.408071326547744,0.479674441926541,0.121675461745436,0.005087555835042,0.075514804431546,0.088765172449958
MEX,T,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,U,USA,2000,0,0,0,0,0,0,0,0,0,0,0,0
MEX,A01,USA,2001,1539.44783628479,412.774664364622,35.6101781145917,5.4436201322953,46.1841099395697,81.1162987942894,12.3634030588574,21.7146871066419,0.431659668903384,0.158793139107615,1.26936360831582,2.22946978658831
MEX,A02,USA,2001,35.0482518181997,11.5452708253398,1.32225328503899,0.193693421646321,1.36813173439874,1.19163929061896,0.44523178551385,0.387795762433581,0.031074748843158,0.002842412008087,0.065945474695367,0.057438342163778
MEX,A03,USA,2001,2.72057429741675,41.2627956908172,4.72573318920863,0.692260303372797,0.075214337927381,0.109389849294374,1.12719588908312,1.63936546980033,0.11106114772964,0.018804545209817,0.166954547394204,0.242814512255569
MEX,B,USA,2001,951.166657362261,5053.31820204452,439.50228631661,73.2524168933153,22.5153178318766,24.529084765616,118.857038149835,129.487595313433,13.7702802607299,1.23417653747541,13.2541220535527,14.4395689091776
MEX,C10-C12,USA,2001,1817.89277952194,160.283894030319,7.77975690103114,1.04294063333449,87.1525620969709,156.877864390232,7.67899024400534,13.8224690263564,0.099130217116036,0.098253523169402,0.437701448290548,0.787878942353194
MEX,C13-C15,USA,2001,6611.81737250399,504.124482187222,61.7183944662597,15.8385287269909,855.8765991688,1316.09631304753,64.8308585368769,99.691537278801,5.10220300616077,0.918627657831082,11.2451373309796,17.2918430009518
MEX,C16,USA,2001,103.083716376733,54.4044144103972,3.55581781196844,0.415129759473152,6.94184846252595,6.73291651924719,3.64798525193709,3.53819019492108,0.120928183618239,0.028673159561221,0.29319421808119,0.284369819497371
MEX,C17,USA,2001,149.297577992617,346.468887548518,39.9796810242391,5.22495777779899,15.0680614338121,34.6215923417788,34.7149307563207,79.7638227118875,1.52595772710005,0.571589171229462,5.02695121088511,11.5503282429374
MEX,C18,USA,2001,0,136.58539569136,8.58834586424284,0.488317893233725,0,0,11.8282886833891,22.3559604465649,0.156961057948627,0.157589417640441,0.83383062211955,1.57597475900445
MEX,C19,USA,2001,153.387165245455,471.047307799909,36.5480848654966,3.71666245293526,6.37018977727889,8.97377613332602,19.4943417037471,27.4619539499363,1.01789475625474,0.368187042990238,1.79808146214175,2.53298270144097
MEX,C20,USA,2001,228.108427375502,1231.1828913675,171.136446047265,26.4772698427985,18.709192624061,32.4486764439107,99.9352828340632,173.324831443707,7.59264747064103,1.43021491595268,17.9930275124698,31.2065806221725
MEX,C21,USA,2001,185.734760823767,37.0106548250296,5.14454206131373,0.795934652755948,9.09615648585033,10.8977444907072,1.79274671997345,2.14781877611881,0.228242992310681,0.017610606848237,0.322778315791784,0.38670790438923
MEX,C22,USA,2001,439.58975016315,753.555999511695,87.7290832309658,11.2336267384182,55.9774503088,90.8177135716346,95.3902771879995,154.761012218105,3.86531367710672,1.32952157392439,13.8311441750031,22.4396231540389
MEX,C23,USA,2001,98.2018230606866,1187.50725405574,70.6799365974734,10.3121032014925,4.10027497764695,5.9299218725493,49.3983824571854,71.4411960657145,3.35147982620485,0.682262452579948,3.73439251240774,5.400773353186
MEX,C24,USA,2001,0,1286.55522293248,290.017773521664,42.2426269230367,0,0,142.348450150688,128.374407085171,16.9711462454866,1.79502046360109,41.8497148864118,37.7414178344715
MEX,C25,USA,2001,345.602343918376,1959.97646565582,281.697486167966,34.0894687813722,68.6761551002368,70.9061767222758,386.789921991053,399.349592636095,13.8841122266483,4.69349056988416,69.1286293402538,71.3733435049545
MEX,C26,USA,2001,11067.5381547694,1328.65426417158,359.446590865425,31.4986459144118,6698.24743548973,9241.45568085739,797.793297215836,1100.70155958134,26.172222373368,12.4755955243201,266.325518526627,367.444693533517
MEX,C27,USA,2001,2723.51464572269,2220.3210181467,276.462619041282,35.6535020227549,870.482592362493,1080.10731926955,706.667758998787,876.843518162563,17.7668163087441,9.60953626336129,111.49310082664,138.342242920767
MEX,C28,USA,2001,798.776603990916,1077.81044183879,158.808142566797,19.6186981822415,138.111192966339,171.769595638871,185.102791425315,230.213286496641,5.78774414093368,2.74152129577105,33.5796485696016,41.7631803231302
MEX,C29,USA,2001,11847.9666518296,4409.89740762687,643.946370933121,100.423588980934,3190.65315749993,4600.98421056036,1182.09541052296,1704.60468459494,34.6178718491532,30.2730904076942,223.422050305625,322.178963053658
MEX,C30,USA,2001,447.172703292301,201.227822655576,79.5191755495243,1.1266727221577,77.6089445081332,107.440273326575,34.6004296997586,47.900144084158,0.394933905327219,0.672983132007361,14.5054254602631,20.0810214086291
MEX,C31_C32,USA,2001,2440.56297007634,718.70250196716,37.1334495689292,4.06845637215346,405.305900458959,539.258083802952,119.279060551732,158.70037312091,1.28064622161564,1.38394055965324,7.36127483164408,9.79415043196798
MEX,C33,USA,2001,1.53101947970396,0.349968281605667,0.021410767414467,0.001864542420328,0.117969216435796,0.131829875869956,0.026897776996364,0.030058100831231,0.000679899354373,0.00033514459418,0.001939869125362,0.002167791850509
MEX,D35,USA,2001,3.92779380623277,25.2077030841864,1.9484624814105,0.2408159491663,0.196799097417412,0.313088951528676,1.25740487737115,2.00041351748774,0.078241956453177,0.019367420679523,0.120190520533869,0.191211873181618
MEX,E36,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,E37-E39,USA,2001,0.205854629779116,4.45543780271383,0.447302247396508,0.049877510887138,0.006871852722165,0.009586132358668,0.147607308551486,0.205910000416233,0.01827920422184,0.003140690193641,0.018436335280115,0.025718413555913
MEX,F,USA,2001,8.1723621142727E-13,4.82292676433225E-13,6.77114460919185E-14,9.46951419925219E-15,6.11918973881678E-14,6.54347966739192E-14,3.57955888320978E-14,3.82775690414274E-14,3.28041049971885E-15,4.32155092302007E-16,6.37389879056985E-15,6.81584963341444E-15
MEX,G45,USA,2001,386.503256977807,228.179814362483,32.0352888493598,4.48016753658381,11.7174352867255,14.8071435062942,6.85437964163277,8.66177457069115,1.55201083374158,0.105699889492343,1.22051692773758,1.5423485480091
MEX,G46,USA,2001,2564.80620304061,1514.35042192073,212.607120051005,29.7333207069905,56.2145033623717,71.0374083104522,32.8839492587646,41.5549438424585,10.3001585283459,0.507096191975132,5.85544116602581,7.39943146464288
MEX,G47,USA,2001,2264.45736947953,1337.03974844519,187.713600627592,26.2519368456952,46.3096887312988,58.5208454695192,27.0899031983365,34.2330964056476,9.09414437262004,0.417747474821711,4.82373127153868,6.09567544204665
MEX,H49,USA,2001,1180.00580767939,696.175290941385,97.7394805820359,13.6689651841535,53.8705052045999,77.6535696394706,31.5127743506464,45.4252175337293,4.73517605728177,0.864571086942496,5.61128454299865,8.08858712892531
MEX,H50,USA,2001,32.9244021336598,19.4322175166083,2.72818479963883,0.381539402707385,3.25957671978587,2.94898543257262,1.90676336260648,1.72507594178028,0.132172130096875,0.015249081661846,0.339525541759555,0.307173588078955
MEX,H51,USA,2001,111.978281364081,200.022674609937,15.3939119996705,1.34524061244009,10.6137509178818,11.152919772859,18.9009026298592,19.861051224623,0.478020564758711,0.229373962763071,1.71170299185847,1.79865594085095
MEX,H52,USA,2001,81.0521732748446,47.8348079842756,6.71576447334464,0.939206451931922,4.20145012544666,4.97446596506044,2.4577335825206,2.90992673776772,0.325358053379811,0.040764938955614,0.437633396188857,0.518152630523931
MEX,H53,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,I,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,J58,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,J59_J60,USA,2001,6.42324657321961,3.87899146982074,0.332114133410302,0.030890241055464,0.539836627867269,0.465650564576343,0.324802610251856,0.280167204358044,0.01072668099941,0.002649559478643,0.032836737759091,0.028324209005184
MEX,J61,USA,2001,3.96758723536783,2.63861197752577,0.336936527909944,0.045087707155028,0.34862444983372,0.39774483101578,0.230127312616785,0.262551720375711,0.015656126128246,0.003003091597189,0.036929877161144,0.042133211706461
MEX,J62_J63,USA,2001,0.4390794655081,0.40414236575798,0.0412847694487,0.004960413162246,0.027116506098488,0.012378897395479,0.024803643043491,0.011323057297805,0.001774857021914,7.30502809615466E-05,0.003125345795662,0.001426744831704
MEX,K64,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,K65,USA,2001,43.0117430566218,75.9229403005847,4.10775197562772,0.471535153353316,6.95673396313431,3.904391959158,12.2515816852559,6.87606817687316,0.142338280500069,0.044573055790273,0.799107085239517,0.448490239047412
MEX,K66,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,L68,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,M69_M70,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,M71,USA,2001,0.488191905751564,1.30898654793591,0.113297957327999,0.011215036272444,0.027937305397276,0.02274534493171,0.074572346207872,0.060713576801515,0.004005867780686,0.000472718498298,0.007717494402113,0.006283249930099
MEX,M72,USA,2001,3.25694318990324,5.52727410053565,0.423468171905286,0.036063774117799,0.159445430607895,0.090791304859751,0.269577380455988,0.153502562218054,0.013097279172047,0.001163232731401,0.024208106649504,0.013784563047765
MEX,M73,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,M74_M75,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,N,USA,2001,4.65767297282148,4.90459326902597,0.490810697699187,0.054356006887239,0.056063688176389,0.042599495373763,0.058692111647888,0.044596679596858,0.019496970138015,0.000413535473944,0.007145464747923,0.0054294179062
MEX,O84,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,P85,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,Q,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,R_S,USA,2001,28.7061471398866,17.6545099718015,2.39991131707591,0.332423132977765,0.670824490876416,0.723650381020057,0.408854027560078,0.441050344537797,0.11525384478492,0.004187988292183,0.070350616995551,0.075890566737232
MEX,T,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,U,USA,2001,0,0,0,0,0,0,0,0,0,0,0,0
MEX,A01,USA,2002,1592.16281284714,265.219602157933,21.8679632344527,3.57195804298048,47.0606636160385,82.8337741513016,7.82716758789823,13.7769802293945,0.273389694441389,0.110554961111382,0.775406620564323,1.36483109136096
MEX,A02,USA,2002,18.4860713591038,31.7599824031546,3.50142767217393,0.51850681601845,0.700084058790198,0.566784547745906,1.18793836931092,0.961748954209048,0.081661148437633,0.007643203925858,0.170461125429419,0.138004473422419
MEX,A03,USA,2002,4.84598212281715,41.4442099291507,4.56908025611251,0.676609511734611,0.128898633576105,0.176833544405056,1.08903636206143,1.49402793921478,0.106561197946526,0.021174818851595,0.156269360870942,0.214382916234763
MEX,B,USA,2002,216.845049607282,7725.86147958253,691.48637279629,104.124244812857,4.96039771103139,5.31062702524081,175.563771414218,187.959466849219,19.0317394907901,2.02157279385691,19.84914469494,21.250595292075
MEX,C10-C12,USA,2002,1977.40468642813,173.234661082196,8.13939056445234,1.15326668044789,91.2316063736393,164.764472528737,7.98769620220634,14.4257961006,0.098267416519769,0.111909604153475,0.443271601044263,0.800549441537946
MEX,C13-C15,USA,2002,6698.90715246907,552.670495929488,66.8319264074603,15.226552174555,922.462133074074,1294.85506965833,75.6035997888022,106.124361056118,5.27678697791027,1.03617965138527,12.6700399192407,17.7848659950194
MEX,C16,USA,2002,97.1842343352672,69.2735548382955,4.17643853278721,0.466096780062267,6.78568669132456,5.72965173976694,4.81797410262771,4.06816803589917,0.135790225798874,0.037721203863139,0.355177971380845,0.299902747388992
MEX,C17,USA,2002,157.133045682382,349.082737705147,37.9057200028171,4.78327189859421,16.5772759348293,34.1462768825131,36.581296470605,75.351045788057,1.35368314713026,0.597581942204757,4.95582703270999,10.2081332726818
MEX,C18,USA,2002,0,15.5150305957061,0.987510279390851,0.053531091455241,0,0,1.40095527280802,2.37653990395652,0.016500127170653,0.018458580587285,0.099616387877211,0.168986352008002
MEX,C19,USA,2002,191.16882234093,573.316325546097,43.642615851176,4.2161334648163,8.00873341282447,10.0294463631537,23.9432122973036,29.9844121559688,1.04098201536127,0.540955017715893,2.14626624926013,2.68779857168574
MEX,C20,USA,2002,258.530647418753,1297.26902682506,172.843762271061,25.9396735350216,21.6149712044577,36.5005648735202,107.363763769711,181.302023836767,7.48321715692422,1.64319562276291,18.4797227739395,31.2061632455813
MEX,C21,USA,2002,262.399879929056,28.2928889344993,3.76964940363439,0.56573332208802,13.2972688208137,14.3367297871681,1.41831361280996,1.52918462387483,0.163205803271537,0.014008045986296,0.244123731806194,0.263207131081096
MEX,C22,USA,2002,446.807773205216,904.136091927291,99.7293878807922,12.2520663620059,58.8541339835556,91.1714310566332,118.42659796059,183.455633112405,4.11544319622605,1.70153461020406,16.1840220943817,25.0708039474207
MEX,C23,USA,2002,105.176161693063,1206.1616274756,66.0606948074229,9.29915330083878,4.54374307425574,5.96019515618776,51.927519751036,68.1152403723145,2.92571630572042,0.7506980239771,3.59465292897299,4.71523865353023
MEX,C24,USA,2002,0,1560.34174814257,331.873576812781,46.4067685625194,0,0,166.745819654426,147.137880571731,18.3353372729437,2.27092824255782,46.044635870471,40.6301648084427
MEX,C25,USA,2002,433.399784409283,2079.27825053792,284.447973155762,32.5793631650513,84.0172019575125,84.1805225727655,400.452153171998,401.230590093386,12.6444973207035,5.21609475556199,67.5487427929928,67.6800504535132
MEX,C26,USA,2002,10267.9183167009,1268.84333066051,302.01173800735,24.9086821267248,7289.06197372213,8014.8531840157,894.789788034824,983.886377631317,19.7073725621393,11.1301807036833,259.913370496242,285.793633337198
MEX,C27,USA,2002,2443.73331317196,2138.25398027191,251.550821055626,31.553359023918,842.634586648625,922.205437548359,734.338356494491,803.682682968175,15.5770779986299,9.34999529011534,109.176169236409,119.48578721526
MEX,C28,USA,2002,926.283394312088,1143.31307532558,159.428771071257,18.5951550891184,168.472845444325,193.063655412584,206.583370198708,236.736908507869,5.67593989458859,3.05710122847339,35.3303746601336,40.4873038203397
MEX,C29,USA,2002,11960.7185793395,5179.62195042839,756.213461368044,104.817328093027,3241.27673075065,4356.3519843879,1397.22363142724,1877.90134722378,35.8400570345505,36.4596060837336,259.346602929812,348.567920041771
MEX,C30,USA,2002,421.241344469544,358.073811895541,125.038812978311,1.8546071486683,77.1584953432439,89.6917183945222,65.0982430716412,75.672461724217,0.577642682432093,1.17810362231746,24.0544793516669,27.9617633617511
MEX,C31_C32,USA,2002,3013.61443113616,413.182219135895,19.5784261207775,1.97909965891023,549.767542292804,638.973218370317,75.3494076286517,87.5756566020299,0.605487875952568,0.817433978437602,4.21885925796545,4.90341438978195
MEX,C33,USA,2002,1.58900881715232,0.376004623488406,0.021281694371039,0.001825089236965,0.124352029370047,0.124345699985173,0.029355805043571,0.029354310864591,0.00060823521316,0.000357539075907,0.001953278249681,0.001953178829914
MEX,D35,USA,2002,1.99751065069771,12.9162848778254,0.91184682550501,0.111408650159859,0.089417565249143,0.133922400046756,0.575775554196162,0.862350075081478,0.03344347867878,0.009590311349892,0.050147384133285,0.075106697665988
MEX,E36,USA,2002,0,0,0,0,0,0,0,0,0,0,0,0
MEX,E37-E39,USA,2002,0.247956101217093,5.80795786514384,0.556739403469718,0.058138361090117,0.00706382192089,0.009318430003373,0.164236634450272,0.21665715801645,0.020472592415493,0.003686549980602,0.019426613888807,0.025627138361181
MEX,F,USA,2002,0,0,0,0,0,0,0,0,0,0,0,0
MEX,G45,USA,2002,360.215601435004,235.521762211544,32.7534843241931,4.23817461527166,10.5242568900415,12.5272282179294,6.81712744524922,8.11455974418068,1.43748601100733,0.109414266441275,1.18996945613487,1.41644385015654
MEX,G46,USA,2002,2387.67478132903,1561.3199519115,217.129271154361,28.0956907097401,50.3680085209781,59.9540247613895,32.6260691693884,38.8354476638406,9.52937668479035,0.52364541698283,5.69507114207932,6.77895446527113
MEX,G47,USA,2002,2107.65212708116,1378.23761152514,191.668419853091,24.8011546964053,41.4681045571995,49.3602960802891,26.8611225127776,31.9733196015932,8.41194999480366,0.431118572873637,4.6887659948293,5.5811298883152
MEX,H49,USA,2002,1000.2607326897,653.505039679981,90.8814831884369,11.7597135997823,44.9615794032114,58.9005841862962,29.1240341369296,38.1530775229897,3.98860956134914,0.886544551911465,5.0837704503423,6.65984276728508
MEX,H50,USA,2002,28.0438496454182,18.3308635669631,2.54923216798189,0.329860815900872,2.59362080342886,2.29239708820275,1.6800277441303,1.48490893643843,0.111880786300867,0.014569018649174,0.29325866606285,0.259199537297025
MEX,H51,USA,2002,95.4166784734825,170.870376511829,12.2325129004355,1.02151071314687,8.41754054715999,7.88591580049473,15.0328318076697,14.0834065739403,0.343179085074546,0.217299934801825,1.25983823203244,1.18027090744504
MEX,H52,USA,2002,68.9303470879004,45.0535481971191,6.26549610858546,0.810731044570918,3.48478186431199,3.9187230891372,2.25728071217904,2.53836779170293,0.274980301911264,0.039039130238167,0.394021546903503,0.443086940184464
MEX,H53,USA,2002,0,0,0,0,0,0,0,0,0,0,0,0
MEX,I,USA,2002,0,0,0,0,0,0,0,0,0,0,0,0
MEX,J58,USA,2002,0,0,0,0,0,0,0,0,0,0,0,0
MEX,J59_J60,USA,2002,7.38262368974803,4.65002254091392,0.396823878302568,0.035530808369874,0.583252633798785,0.470002615128285,0.365930223737115,0.294877643313406,0.011878247118938,0.002932074355633,0.036765103546677,0.029626432545801
MEX,J61,USA,2002,4.1337653264407,2.88869005760601,0.378965470107791,0.04788208885367,0.363895606947491,0.349558646198467,0.252229730828387,0.242292244138295,0.016241564480593,0.00296622506896,0.041328105126266,0.039699837541512
