Exporting_Country,Exporting_Industry,Importing_Country,Year,DVA_FIN,DVA_INT,DVA_INTrex,RDV,OVA_FIN,MVA_FIN,OVA_INT,MVA_INT,DDC_FIN,DDC_INT,ODC,MDC
USA,A01,MEX,2000,405.389810471211,2219.54997700673,52.7633542587584,182.098270875004,37.9154919496541,2.13522114659982,208.803524700121,11.7588267617966,1.58724816946136,14.6078524912738,22.2685598249872,1.25405994746877
USA,A02,MEX,2000,15.369432605088,3.78239226253657,0.393502428466478,1.55872504925903,1.25243029611788,0.045062814351456,0.309339023318924,0.01113011001306,0.029200088837849,0.02801653744006,0.162628389011616,0.005851417779514
USA,A03,MEX,2000,1.4012989493719,0.503696138034197,0.012742217790446,0.060040040694464,0.114189584714829,0.004108575244475,0.04123642867396,0.001483698976956,0.000557332806773,0.002804831259728,0.006013840687736,0.000216379777854
USA,B,MEX,2000,40.286834053721,276.238137553445,14.9697997152067,49.6443967521745,4.20108673748334,0.2556630873071,28.9273733094077,1.76041629942602,1.64276297351405,1.81955581651592,6.97755085306245,0.424628745943219
USA,C10-C12,MEX,2000,1988.45315363329,714.499327842351,21.9781906836552,78.2504715261824,163.213663736769,11.1701037713202,58.986345172736,4.03693895220084,1.29342397538053,4.98107968562458,8.40212947707533,0.575029418556312
USA,C13-C15,MEX,2000,2382.23892383109,1588.95601747945,162.828744115858,1604.44442965393,302.964804737975,18.8515676731847,203.730066688328,12.6768227832903,18.9748825350048,34.0756643753116,229.850192552656,14.3021116375166
USA,C16,MEX,2000,11.5683792750245,313.432050293127,20.2132669680922,107.059132678712,1.6517683759962,0.059141281765299,45.4755174535327,1.62824305769875,1.92912151529976,7.54443486221303,18.802267422482,0.67321194158888
USA,C17,MEX,2000,97.8502755238371,1850.93788731929,147.337994437854,644.75476118309,10.9907211971667,0.489006133904607,209.876300219409,9.33794937814942,15.8064148641491,28.8893882910341,92.0140303406729,4.09394656043802
USA,C18,MEX,2000,10.5405409689658,147.999332460725,7.34885066876811,32.2867368691799,0.9836926431569,0.048584275526975,13.9202635338561,0.687517512346682,0.720704347646273,1.60934262474203,3.80815676422569,0.188083685254871
USA,C19,MEX,2000,397.007292854961,1509.9792567052,58.5154272774577,208.515918304189,142.497046544075,10.7833557381121,549.787913528799,41.604782666578,5.91870934627218,26.9486748780405,99.8280313782808,7.55441043232054
USA,C20,MEX,2000,487.957755846878,4468.08308605614,507.847046299792,1555.72270340139,55.7974284118565,2.87568834497861,514.336934545709,26.507901352508,44.0035803317388,56.4448777623177,244.036495796849,12.5771550174757
USA,C21,MEX,2000,686.232603657142,234.272928750516,11.891463318271,45.7295168411867,78.4699387641302,4.04418426772233,27.004993289879,1.39178353816683,0.981384887519698,2.51401672339484,6.77244745634006,0.349038445655402
USA,C22,MEX,2000,1239.78745060656,2265.39624782502,238.705957442792,1329.67789960185,152.155850204501,8.48383666859124,280.522794663946,15.6412623540075,30.8739207173969,42.0910003417794,198.941738278039,11.0925029293851
USA,C23,MEX,2000,66.147481014754,836.367776953404,21.4905199072125,95.2691621854906,6.62250779951497,0.529631156181176,84.2863239115723,6.74074905382771,2.45036710521556,6.74229121125728,12.0585766817303,0.964377559557113
USA,C24,MEX,2000,16.0635665459493,1529.65234216006,208.457009949371,1003.54645693783,2.52306167342062,0.167424703428562,241.704524792766,16.0389691647558,37.2923547980516,26.5605007269598,198.949259395448,13.2018258223773
USA,C25,MEX,2000,655.66054634015,2449.21810392999,284.051074407064,1424.45175899097,70.688426920691,5.11283729686062,265.468678081416,19.2011368419016,42.4600518335826,32.8259663939277,190.902540993476,13.8078278747381
USA,C26,MEX,2000,4014.81383423515,3260.60611566832,1714.71729933563,9149.59677461506,534.318844229913,28.1821864056673,438.244438949044,23.1148247962496,192.684547931489,233.947551037716,1498.37551943835,79.0305239100455
USA,C27,MEX,2000,1615.33584658205,2461.2244600848,517.043640362534,2793.42229578132,212.210356981421,18.9930777982198,326.081575134721,29.1846864271663,70.4603142923932,70.3249649288492,450.653848886255,40.3340521815963
USA,C28,MEX,2000,4478.00298274896,1248.34164524574,243.258329106941,1295.95886322909,582.398011293783,49.7550887037268,163.772769986832,13.9913401830616,32.5099440228249,33.8436921570739,207.400039751892,17.7184797593796
USA,C29,MEX,2000,3496.81452216071,4173.0728511148,485.233335618926,3181.93754825403,608.377101469517,77.1562699137426,739.686974758689,93.8093950911475,75.7514636987664,170.543332175248,667.212030364222,84.6178979782944
USA,C30,MEX,2000,311.694492735523,173.515950717695,30.6167953316085,181.655141933302,45.5314736993459,2.86427375798366,25.7037523863128,1.61696025760052,7.24756006056461,6.58325851676508,32.6714484964928,2.05528099489482
USA,C31_C32,MEX,2000,1098.45257659052,282.134512512163,36.3147799095402,202.919086182852,99.0734615342541,5.67008764756422,25.6293767864803,1.46679858038015,4.06249368789974,4.71121068244244,22.1860795970158,1.26973473948341
USA,C33,MEX,2000,0.007070809548199,0.016982447432471,0.000959880484572,0.00322346726665,0.000202956160524,1.71318520559939E-05,0.000488415977494,4.12279688706856E-05,8.03047979410698E-05,5.93083886255633E-05,0.000123121336834,1.03928677115692E-05
USA,D35,MEX,2000,1.31307305315516,7.39857298715359,0.39226245164766,1.47480436259665,0.121820243677675,0.008179437111942,0.688602645645364,0.046235189367016,0.044575449430612,0.039524564717954,0.178818690826265,0.012006512151817
